id_gps,lat,long,date,date_time,year_month
AM717,36.967338,-3.460392,2023-07-01,2023-07-01T10:13:46Z,2023_07
AM717,36.967597,-3.460426,2023-07-01,2023-07-01T10:28:28Z,2023_07
AM717,36.967662,-3.460262,2023-07-01,2023-07-01T10:43:59Z,2023_07
AM717,36.967643,-3.460073,2023-07-01,2023-07-01T11:13:58Z,2023_07
AM717,36.967567,-3.460382,2023-07-01,2023-07-01T11:28:18Z,2023_07
AM717,36.967536,-3.460266,2023-07-01,2023-07-01T11:43:21Z,2023_07
AM717,36.967632,-3.460375,2023-07-01,2023-07-01T11:58:20Z,2023_07
AM717,36.967575,-3.460446,2023-07-01,2023-07-01T12:58:11Z,2023_07
AM717,36.967704,-3.46023,2023-07-01,2023-07-01T13:58:57Z,2023_07
AM717,36.967971,-3.459977,2023-07-01,2023-07-01T14:13:57Z,2023_07
AM717,36.968086,-3.460027,2023-07-01,2023-07-01T14:28:38Z,2023_07
AM717,36.968589,-3.457703,2023-07-01,2023-07-01T14:43:14Z,2023_07
AM717,36.97005,-3.457666,2023-07-01,2023-07-01T14:58:14Z,2023_07
AM717,36.968055,-3.457623,2023-07-01,2023-07-01T15:13:13Z,2023_07
AM717,36.968669,-3.459239,2023-07-01,2023-07-01T15:28:14Z,2023_07
AM717,36.969154,-3.459296,2023-07-01,2023-07-01T15:43:14Z,2023_07
AM717,36.9673,-3.462017,2023-07-01,2023-07-01T15:58:17Z,2023_07
AM717,36.963478,-3.463245,2023-07-01,2023-07-01T16:13:14Z,2023_07
AM717,36.959896,-3.466298,2023-07-01,2023-07-01T16:28:15Z,2023_07
AM717,36.958515,-3.468271,2023-07-01,2023-07-01T16:43:15Z,2023_07
AM717,36.958457,-3.468002,2023-07-01,2023-07-01T16:58:16Z,2023_07
AM717,36.959922,-3.467932,2023-07-01,2023-07-01T17:13:16Z,2023_07
AM717,36.960166,-3.468053,2023-07-01,2023-07-01T17:28:18Z,2023_07
AM717,36.959129,-3.467668,2023-07-01,2023-07-01T17:43:19Z,2023_07
AM717,36.959697,-3.46612,2023-07-01,2023-07-01T17:58:18Z,2023_07
AM717,36.961952,-3.465502,2023-07-01,2023-07-01T18:13:18Z,2023_07
AM717,36.962135,-3.463994,2023-07-01,2023-07-01T18:28:19Z,2023_07
AM717,36.963871,-3.461893,2023-07-01,2023-07-01T18:43:20Z,2023_07
AM717,36.9654,-3.46191,2023-07-01,2023-07-01T18:58:21Z,2023_07
AM717,36.966892,-3.459946,2023-07-01,2023-07-01T19:13:20Z,2023_07
AM717,36.968093,-3.458693,2023-07-01,2023-07-01T19:28:20Z,2023_07
AM717,36.968475,-3.458417,2023-07-01,2023-07-01T19:43:22Z,2023_07
AM717,36.968456,-3.459925,2023-07-01,2023-07-01T19:58:31Z,2023_07
AM717,36.967643,-3.461044,2023-07-01,2023-07-01T20:13:25Z,2023_07
AM717,36.967731,-3.460334,2023-07-01,2023-07-01T20:29:23Z,2023_07
AM717,36.967803,-3.460402,2023-07-01,2023-07-01T20:43:49Z,2023_07
AM717,36.967651,-3.460356,2023-07-01,2023-07-01T20:58:56Z,2023_07
AM717,36.967342,-3.459927,2023-07-01,2023-07-01T21:28:48Z,2023_07
AM717,36.967666,-3.460545,2023-07-01,2023-07-01T21:43:49Z,2023_07
AM717,36.967723,-3.460601,2023-07-01,2023-07-01T21:59:01Z,2023_07
AM717,36.96767,-3.460473,2023-07-01,2023-07-01T22:28:50Z,2023_07
AM717,36.967357,-3.460048,2023-07-01,2023-07-01T22:43:37Z,2023_07
AM717,36.967323,-3.45985,2023-07-01,2023-07-01T22:58:40Z,2023_07
AM717,36.967529,-3.460243,2023-07-01,2023-07-01T23:13:43Z,2023_07
AM717,36.967552,-3.459985,2023-07-01,2023-07-01T23:28:37Z,2023_07
AM717,36.967498,-3.459888,2023-07-01,2023-07-01T23:44:07Z,2023_07
AM717,36.967716,-3.460134,2023-07-01,2023-07-01T23:58:38Z,2023_07
AM717,36.967746,-3.459851,2023-07-02,2023-07-02T00:14:00Z,2023_07
AM717,36.967555,-3.460007,2023-07-02,2023-07-02T00:28:35Z,2023_07
AM717,36.96743,-3.4602,2023-07-02,2023-07-02T00:43:45Z,2023_07
AM717,36.967636,-3.459964,2023-07-02,2023-07-02T00:58:37Z,2023_07
AM717,36.967468,-3.459912,2023-07-02,2023-07-02T01:13:45Z,2023_07
AM717,36.967491,-3.459969,2023-07-02,2023-07-02T01:28:36Z,2023_07
AM717,36.967517,-3.459989,2023-07-02,2023-07-02T01:43:52Z,2023_07
AM717,36.967658,-3.460176,2023-07-02,2023-07-02T02:13:39Z,2023_07
AM717,36.96751,-3.460436,2023-07-02,2023-07-02T02:29:01Z,2023_07
AM717,36.967651,-3.460188,2023-07-02,2023-07-02T02:43:48Z,2023_07
AM717,36.967647,-3.460448,2023-07-02,2023-07-02T02:58:40Z,2023_07
AM717,36.96746,-3.460411,2023-07-02,2023-07-02T03:13:43Z,2023_07
AM717,36.967567,-3.460329,2023-07-02,2023-07-02T03:29:01Z,2023_07
AM717,36.967559,-3.460354,2023-07-02,2023-07-02T03:43:47Z,2023_07
AM717,36.967563,-3.460272,2023-07-02,2023-07-02T03:58:49Z,2023_07
AM717,36.967662,-3.460447,2023-07-02,2023-07-02T04:14:03Z,2023_07
AM717,36.967643,-3.460477,2023-07-02,2023-07-02T04:29:01Z,2023_07
AM717,36.967678,-3.460399,2023-07-02,2023-07-02T04:44:13Z,2023_07
AM717,36.967552,-3.460136,2023-07-02,2023-07-02T05:44:00Z,2023_07
AM717,36.967563,-3.460118,2023-07-02,2023-07-02T05:58:39Z,2023_07
AM717,36.967567,-3.460154,2023-07-02,2023-07-02T06:13:40Z,2023_07
AM717,36.967586,-3.460157,2023-07-02,2023-07-02T06:28:42Z,2023_07
AM717,36.967781,-3.460211,2023-07-02,2023-07-02T06:44:03Z,2023_07
AM717,36.967205,-3.460441,2023-07-02,2023-07-02T06:59:31Z,2023_07
AM717,36.967517,-3.460472,2023-07-02,2023-07-02T07:13:52Z,2023_07
AM717,36.967399,-3.460205,2023-07-02,2023-07-02T07:28:50Z,2023_07
AM717,36.967674,-3.460469,2023-07-02,2023-07-02T07:58:57Z,2023_07
AM717,36.967609,-3.46025,2023-07-02,2023-07-02T08:14:00Z,2023_07
AM717,36.967414,-3.460178,2023-07-02,2023-07-02T08:28:53Z,2023_07
AM717,36.967571,-3.460278,2023-07-02,2023-07-02T08:44:06Z,2023_07
AM717,36.967674,-3.460204,2023-07-02,2023-07-02T08:59:10Z,2023_07
AM717,36.967578,-3.46009,2023-07-02,2023-07-02T09:14:03Z,2023_07
AM717,36.967704,-3.460119,2023-07-02,2023-07-02T09:29:00Z,2023_07
AM717,36.967693,-3.45995,2023-07-02,2023-07-02T09:44:27Z,2023_07
AM717,36.967716,-3.460037,2023-07-02,2023-07-02T09:59:07Z,2023_07
AM717,36.96754,-3.460146,2023-07-02,2023-07-02T10:14:34Z,2023_07
AM717,36.967384,-3.460289,2023-07-02,2023-07-02T10:29:16Z,2023_07
AM717,36.967716,-3.460392,2023-07-02,2023-07-02T10:44:10Z,2023_07
AM717,36.967491,-3.460167,2023-07-02,2023-07-02T10:59:01Z,2023_07
AM717,36.967819,-3.460314,2023-07-02,2023-07-02T11:14:10Z,2023_07
AM717,36.967735,-3.459994,2023-07-02,2023-07-02T11:29:37Z,2023_07
AM717,36.967334,-3.460145,2023-07-02,2023-07-02T11:43:51Z,2023_07
AM717,36.968151,-3.457646,2023-07-02,2023-07-02T11:59:12Z,2023_07
AM717,36.969532,-3.457436,2023-07-02,2023-07-02T12:13:55Z,2023_07
AM717,36.96952,-3.457605,2023-07-02,2023-07-02T12:29:02Z,2023_07
AM717,36.969764,-3.45754,2023-07-02,2023-07-02T12:43:53Z,2023_07
AM717,36.969436,-3.457451,2023-07-02,2023-07-02T12:58:58Z,2023_07
AM717,36.969734,-3.457518,2023-07-02,2023-07-02T13:13:54Z,2023_07
AM717,36.969779,-3.457551,2023-07-02,2023-07-02T13:28:56Z,2023_07
AM717,36.969219,-3.458217,2023-07-02,2023-07-02T13:43:58Z,2023_07
AM717,36.969421,-3.457671,2023-07-02,2023-07-02T13:59:06Z,2023_07
AM717,36.970001,-3.457304,2023-07-02,2023-07-02T14:14:02Z,2023_07
AM717,36.968894,-3.458684,2023-07-02,2023-07-02T14:29:08Z,2023_07
AM717,36.967693,-3.460521,2023-07-02,2023-07-02T14:44:30Z,2023_07
AM717,36.968437,-3.46051,2023-07-02,2023-07-02T14:59:07Z,2023_07
AM717,36.968902,-3.46044,2023-07-02,2023-07-02T15:13:58Z,2023_07
AM717,36.968223,-3.459982,2023-07-02,2023-07-02T15:28:57Z,2023_07
AM717,36.966094,-3.46226,2023-07-02,2023-07-02T15:44:08Z,2023_07
AM717,36.964214,-3.462853,2023-07-02,2023-07-02T15:59:02Z,2023_07
AM717,36.963043,-3.464032,2023-07-02,2023-07-02T16:14:09Z,2023_07
AM717,36.961448,-3.464387,2023-07-02,2023-07-02T16:29:01Z,2023_07
AM717,36.961055,-3.465965,2023-07-02,2023-07-02T16:44:00Z,2023_07
AM717,36.960506,-3.466963,2023-07-02,2023-07-02T16:59:01Z,2023_07
AM717,36.960487,-3.468448,2023-07-02,2023-07-02T17:14:06Z,2023_07
AM717,36.960212,-3.467114,2023-07-02,2023-07-02T17:29:01Z,2023_07
AM717,36.960639,-3.467649,2023-07-02,2023-07-02T17:44:02Z,2023_07
AM717,36.960048,-3.466956,2023-07-02,2023-07-02T17:59:03Z,2023_07
AM717,36.961845,-3.465871,2023-07-02,2023-07-02T18:14:13Z,2023_07
AM717,36.962799,-3.464746,2023-07-02,2023-07-02T18:29:05Z,2023_07
AM717,36.962501,-3.464956,2023-07-02,2023-07-02T18:44:04Z,2023_07
AM717,36.964168,-3.462466,2023-07-02,2023-07-02T18:59:07Z,2023_07
AM717,36.967468,-3.460325,2023-07-02,2023-07-02T19:14:04Z,2023_07
AM717,36.968276,-3.460266,2023-07-02,2023-07-02T19:29:05Z,2023_07
AM717,36.966613,-3.461258,2023-07-02,2023-07-02T19:44:03Z,2023_07
AM717,36.967567,-3.460636,2023-07-02,2023-07-02T19:59:06Z,2023_07
AM717,36.967773,-3.460985,2023-07-02,2023-07-02T20:14:13Z,2023_07
AM717,36.96754,-3.460561,2023-07-02,2023-07-02T20:29:14Z,2023_07
AM717,36.96743,-3.460563,2023-07-02,2023-07-02T20:44:11Z,2023_07
AM717,36.967514,-3.460484,2023-07-02,2023-07-02T20:59:46Z,2023_07
AM717,36.967548,-3.46016,2023-07-02,2023-07-02T21:14:54Z,2023_07
AM717,36.96796,-3.464776,2023-07-02,2023-07-02T21:29:28Z,2023_07
AM717,36.967437,-3.460592,2023-07-02,2023-07-02T21:44:19Z,2023_07
AM717,36.967548,-3.460412,2023-07-02,2023-07-02T21:59:14Z,2023_07
AM717,36.967491,-3.460451,2023-07-02,2023-07-02T22:14:21Z,2023_07
AM717,36.96762,-3.460245,2023-07-02,2023-07-02T22:29:26Z,2023_07
AM717,36.967395,-3.460531,2023-07-02,2023-07-02T22:44:20Z,2023_07
AM717,36.967525,-3.46045,2023-07-02,2023-07-02T22:59:21Z,2023_07
AM717,36.967475,-3.460305,2023-07-02,2023-07-02T23:14:40Z,2023_07
AM717,36.967578,-3.460417,2023-07-02,2023-07-02T23:29:24Z,2023_07
AM717,36.967399,-3.460463,2023-07-02,2023-07-02T23:44:20Z,2023_07
AM717,36.967456,-3.460517,2023-07-02,2023-07-02T23:59:20Z,2023_07
AM717,36.967323,-3.460582,2023-07-03,2023-07-03T00:14:22Z,2023_07
AM717,36.967498,-3.460599,2023-07-03,2023-07-03T00:29:19Z,2023_07
AM717,36.967449,-3.460598,2023-07-03,2023-07-03T00:44:18Z,2023_07
AM717,36.967411,-3.460592,2023-07-03,2023-07-03T00:59:19Z,2023_07
AM717,36.967243,-3.460546,2023-07-03,2023-07-03T01:14:23Z,2023_07
AM717,36.96762,-3.460344,2023-07-03,2023-07-03T01:29:22Z,2023_07
AM717,36.966659,-3.460557,2023-07-03,2023-07-03T01:45:05Z,2023_07
AM717,36.964416,-3.46036,2023-07-03,2023-07-03T02:00:05Z,2023_07
AM717,36.967624,-3.460408,2023-07-03,2023-07-03T02:29:32Z,2023_07
AM717,36.967483,-3.460529,2023-07-03,2023-07-03T02:44:25Z,2023_07
AM717,36.967437,-3.46044,2023-07-03,2023-07-03T02:59:23Z,2023_07
AM717,36.967475,-3.460403,2023-07-03,2023-07-03T03:14:36Z,2023_07
AM717,36.967525,-3.460528,2023-07-03,2023-07-03T03:29:20Z,2023_07
AM717,36.967395,-3.46056,2023-07-03,2023-07-03T03:44:34Z,2023_07
AM717,36.967594,-3.460479,2023-07-03,2023-07-03T03:59:40Z,2023_07
AM717,36.967658,-3.460577,2023-07-03,2023-07-03T04:14:56Z,2023_07
AM717,36.967712,-3.460733,2023-07-03,2023-07-03T04:29:32Z,2023_07
AM717,36.967697,-3.460602,2023-07-03,2023-07-03T04:44:23Z,2023_07
AM717,36.967559,-3.460574,2023-07-03,2023-07-03T04:59:25Z,2023_07
AM717,36.967552,-3.460641,2023-07-03,2023-07-03T05:14:30Z,2023_07
AM717,36.967544,-3.4605,2023-07-03,2023-07-03T05:29:31Z,2023_07
AM717,36.967418,-3.460546,2023-07-03,2023-07-03T05:44:25Z,2023_07
AM717,36.967468,-3.460443,2023-07-03,2023-07-03T05:59:29Z,2023_07
AM717,36.967414,-3.460519,2023-07-03,2023-07-03T06:14:26Z,2023_07
AM717,36.96738,-3.460513,2023-07-03,2023-07-03T06:29:31Z,2023_07
AM717,36.967247,-3.460544,2023-07-03,2023-07-03T06:44:27Z,2023_07
AM717,36.967346,-3.460422,2023-07-03,2023-07-03T06:59:28Z,2023_07
AM717,36.967388,-3.460399,2023-07-03,2023-07-03T07:14:28Z,2023_07
AM717,36.967399,-3.46042,2023-07-03,2023-07-03T07:29:33Z,2023_07
AM717,36.967494,-3.460532,2023-07-03,2023-07-03T07:44:28Z,2023_07
AM717,36.96733,-3.460508,2023-07-03,2023-07-03T07:59:37Z,2023_07
AM717,36.967475,-3.460644,2023-07-03,2023-07-03T08:14:31Z,2023_07
AM717,36.967586,-3.460419,2023-07-03,2023-07-03T08:30:13Z,2023_07
AM717,36.967742,-3.459844,2023-07-03,2023-07-03T08:45:28Z,2023_07
AM717,36.967407,-3.460097,2023-07-03,2023-07-03T09:45:01Z,2023_07
AM717,36.967884,-3.460234,2023-07-03,2023-07-03T09:59:49Z,2023_07
AM717,36.966865,-3.460293,2023-07-03,2023-07-03T10:29:48Z,2023_07
AM717,36.967227,-3.46062,2023-07-03,2023-07-03T10:59:58Z,2023_07
AM717,36.967449,-3.460593,2023-07-03,2023-07-03T11:29:58Z,2023_07
AM717,36.966999,-3.460031,2023-07-03,2023-07-03T13:15:17Z,2023_07
AM717,36.96693,-3.460064,2023-07-03,2023-07-03T14:14:55Z,2023_07
AM717,36.966316,-3.460452,2023-07-03,2023-07-03T14:29:44Z,2023_07
AM717,36.967548,-3.457962,2023-07-03,2023-07-03T14:44:50Z,2023_07
AM717,36.969299,-3.456758,2023-07-03,2023-07-03T14:59:50Z,2023_07
AM717,36.968833,-3.457343,2023-07-03,2023-07-03T15:14:50Z,2023_07
AM717,36.969188,-3.457999,2023-07-03,2023-07-03T15:29:49Z,2023_07
AM717,36.969112,-3.459478,2023-07-03,2023-07-03T15:44:47Z,2023_07
AM717,36.966392,-3.461767,2023-07-03,2023-07-03T15:59:46Z,2023_07
AM717,36.963562,-3.462629,2023-07-03,2023-07-03T16:14:46Z,2023_07
AM717,36.961582,-3.462578,2023-07-03,2023-07-03T16:29:47Z,2023_07
AM717,36.958766,-3.462255,2023-07-03,2023-07-03T16:44:46Z,2023_07
AM717,36.957988,-3.460816,2023-07-03,2023-07-03T16:59:48Z,2023_07
AM717,36.957775,-3.462503,2023-07-03,2023-07-03T17:14:47Z,2023_07
AM717,36.958595,-3.461109,2023-07-03,2023-07-03T17:29:46Z,2023_07
AM717,36.96006,-3.46148,2023-07-03,2023-07-03T17:44:50Z,2023_07
AM717,36.961433,-3.462141,2023-07-03,2023-07-03T17:59:51Z,2023_07
AM717,36.964492,-3.460442,2023-07-03,2023-07-03T18:14:51Z,2023_07
AM717,36.965255,-3.461702,2023-07-03,2023-07-03T18:29:48Z,2023_07
AM717,36.963397,-3.462355,2023-07-03,2023-07-03T18:44:48Z,2023_07
AM717,36.96487,-3.461579,2023-07-03,2023-07-03T18:59:52Z,2023_07
AM717,36.966468,-3.461571,2023-07-03,2023-07-03T19:14:50Z,2023_07
AM717,36.967021,-3.460421,2023-07-03,2023-07-03T19:29:52Z,2023_07
AM717,36.96688,-3.46127,2023-07-03,2023-07-03T19:44:51Z,2023_07
AM717,36.967185,-3.460918,2023-07-03,2023-07-03T19:59:53Z,2023_07
AM717,36.967647,-3.461098,2023-07-03,2023-07-03T20:14:53Z,2023_07
AM717,36.967575,-3.460709,2023-07-03,2023-07-03T20:29:58Z,2023_07
AM717,36.967399,-3.460545,2023-07-03,2023-07-03T20:45:01Z,2023_07
AM717,36.967544,-3.46021,2023-07-03,2023-07-03T21:00:25Z,2023_07
AM717,36.967506,-3.46064,2023-07-03,2023-07-03T21:15:01Z,2023_07
AM717,36.967533,-3.460452,2023-07-03,2023-07-03T21:30:01Z,2023_07
AM717,36.967533,-3.460318,2023-07-03,2023-07-03T22:00:09Z,2023_07
AM717,36.967445,-3.460403,2023-07-03,2023-07-03T22:15:01Z,2023_07
AM717,36.967491,-3.460482,2023-07-03,2023-07-03T22:30:01Z,2023_07
AM717,36.967437,-3.460049,2023-07-03,2023-07-03T22:45:33Z,2023_07
AM717,36.967338,-3.460463,2023-07-03,2023-07-03T23:00:18Z,2023_07
AM717,36.967533,-3.460432,2023-07-03,2023-07-03T23:15:07Z,2023_07
AM717,36.967468,-3.460543,2023-07-03,2023-07-03T23:30:03Z,2023_07
AM717,36.967502,-3.460467,2023-07-03,2023-07-03T23:45:06Z,2023_07
AM717,36.96743,-3.460529,2023-07-04,2023-07-04T00:00:14Z,2023_07
AM717,36.967674,-3.460427,2023-07-04,2023-07-04T00:30:51Z,2023_07
AM717,36.967628,-3.460266,2023-07-04,2023-07-04T00:45:29Z,2023_07
AM717,36.967613,-3.460378,2023-07-04,2023-07-04T01:00:13Z,2023_07
AM717,36.967441,-3.460327,2023-07-04,2023-07-04T01:15:07Z,2023_07
AM717,36.967521,-3.460223,2023-07-04,2023-07-04T01:30:08Z,2023_07
AM717,36.966575,-3.460464,2023-07-04,2023-07-04T01:45:30Z,2023_07
AM717,36.967552,-3.460419,2023-07-04,2023-07-04T02:00:39Z,2023_07
AM717,36.967487,-3.460518,2023-07-04,2023-07-04T02:15:15Z,2023_07
AM717,36.9673,-3.46077,2023-07-04,2023-07-04T02:30:47Z,2023_07
AM717,36.967948,-3.459759,2023-07-04,2023-07-04T02:45:22Z,2023_07
AM717,36.967563,-3.460169,2023-07-04,2023-07-04T03:00:50Z,2023_07
AM717,36.967388,-3.460521,2023-07-04,2023-07-04T03:15:15Z,2023_07
AM717,36.967502,-3.460541,2023-07-04,2023-07-04T03:30:22Z,2023_07
AM717,36.967475,-3.46051,2023-07-04,2023-07-04T03:45:12Z,2023_07
AM717,36.967498,-3.460809,2023-07-04,2023-07-04T04:00:14Z,2023_07
AM717,36.967456,-3.460532,2023-07-04,2023-07-04T04:15:09Z,2023_07
AM717,36.967453,-3.460496,2023-07-04,2023-07-04T04:30:09Z,2023_07
AM717,36.967464,-3.460456,2023-07-04,2023-07-04T04:45:12Z,2023_07
AM717,36.967456,-3.4605070000000002,2023-07-04,2023-07-04T05:00:15Z,2023_07
AM717,36.96754,-3.460424,2023-07-04,2023-07-04T05:15:13Z,2023_07
AM717,36.967536,-3.460479,2023-07-04,2023-07-04T05:30:11Z,2023_07
AM717,36.967475,-3.460461,2023-07-04,2023-07-04T05:45:09Z,2023_07
AM717,36.967502,-3.460388,2023-07-04,2023-07-04T06:00:12Z,2023_07
AM717,36.967411,-3.460473,2023-07-04,2023-07-04T06:15:09Z,2023_07
AM717,36.967426,-3.460475,2023-07-04,2023-07-04T06:30:20Z,2023_07
AM717,36.967399,-3.460642,2023-07-04,2023-07-04T06:45:19Z,2023_07
AM717,36.96743,-3.460494,2023-07-04,2023-07-04T07:00:18Z,2023_07
AM717,36.967632,-3.460571,2023-07-04,2023-07-04T07:15:17Z,2023_07
AM717,36.967559,-3.46048,2023-07-04,2023-07-04T07:30:46Z,2023_07
AM717,36.967735,-3.460515,2023-07-04,2023-07-04T07:46:03Z,2023_07
AM717,36.967662,-3.460322,2023-07-04,2023-07-04T08:00:25Z,2023_07
AM717,36.967726999999996,-3.460639,2023-07-04,2023-07-04T08:15:41Z,2023_07
AM717,36.967464,-3.46073,2023-07-04,2023-07-04T08:30:25Z,2023_07
AM717,36.967693,-3.46063,2023-07-04,2023-07-04T09:00:48Z,2023_07
AM717,36.967369,-3.46015,2023-07-04,2023-07-04T09:16:10Z,2023_07
AM717,36.967632,-3.460533,2023-07-04,2023-07-04T09:30:39Z,2023_07
AM717,36.967414,-3.460346,2023-07-04,2023-07-04T09:46:07Z,2023_07
AM717,36.967235,-3.460926,2023-07-04,2023-07-04T10:01:04Z,2023_07
AM717,36.967376,-3.460535,2023-07-04,2023-07-04T10:15:18Z,2023_07
AM717,36.968582,-3.460054,2023-07-04,2023-07-04T10:30:17Z,2023_07
AM717,36.969009,-3.457896,2023-07-04,2023-07-04T10:45:17Z,2023_07
AM717,36.96923,-3.457526,2023-07-04,2023-07-04T11:00:21Z,2023_07
AM717,36.969146,-3.457193,2023-07-04,2023-07-04T11:15:21Z,2023_07
AM717,36.968879,-3.457871,2023-07-04,2023-07-04T11:30:19Z,2023_07
AM717,36.968914,-3.458986,2023-07-04,2023-07-04T11:45:20Z,2023_07
AM717,36.968585,-3.459167,2023-07-04,2023-07-04T12:00:19Z,2023_07
AM717,36.96775,-3.459446,2023-07-04,2023-07-04T12:15:37Z,2023_07
AM717,36.967765,-3.459733,2023-07-04,2023-07-04T12:45:31Z,2023_07
AM717,36.967887,-3.460038,2023-07-04,2023-07-04T13:00:29Z,2023_07
AM717,36.967754,-3.460077,2023-07-04,2023-07-04T13:15:27Z,2023_07
AM717,36.967823,-3.460161,2023-07-04,2023-07-04T13:30:41Z,2023_07
AM717,36.967864,-3.460427,2023-07-04,2023-07-04T14:00:41Z,2023_07
AM717,36.969013,-3.460178,2023-07-04,2023-07-04T14:15:32Z,2023_07
AM717,36.969852,-3.460222,2023-07-04,2023-07-04T14:30:32Z,2023_07
AM717,36.968231,-3.461502,2023-07-04,2023-07-04T14:45:26Z,2023_07
AM717,36.96669,-3.462101,2023-07-04,2023-07-04T15:00:39Z,2023_07
AM717,36.966419,-3.462189,2023-07-04,2023-07-04T15:15:41Z,2023_07
AM717,36.963661,-3.462391,2023-07-04,2023-07-04T15:30:27Z,2023_07
AM717,36.961204,-3.463584,2023-07-04,2023-07-04T15:45:27Z,2023_07
AM717,36.959243,-3.463268,2023-07-04,2023-07-04T16:00:26Z,2023_07
AM717,36.958347,-3.461969,2023-07-04,2023-07-04T16:15:29Z,2023_07
AM717,36.958984,-3.460832,2023-07-04,2023-07-04T16:30:28Z,2023_07
AM717,36.957809,-3.46173,2023-07-04,2023-07-04T16:45:30Z,2023_07
AM717,36.958534,-3.462382,2023-07-04,2023-07-04T17:00:39Z,2023_07
AM717,36.960681,-3.460837,2023-07-04,2023-07-04T17:15:30Z,2023_07
AM717,36.958732,-3.462388,2023-07-04,2023-07-04T17:30:30Z,2023_07
AM717,36.958148,-3.461345,2023-07-04,2023-07-04T17:45:31Z,2023_07
AM717,36.959556,-3.461447,2023-07-04,2023-07-04T18:00:33Z,2023_07
AM717,36.960639,-3.462284,2023-07-04,2023-07-04T18:15:32Z,2023_07
AM717,36.962005,-3.461956,2023-07-04,2023-07-04T18:30:36Z,2023_07
AM717,36.96416,-3.46119,2023-07-04,2023-07-04T18:45:33Z,2023_07
AM717,36.965648,-3.462205,2023-07-04,2023-07-04T19:00:34Z,2023_07
AM717,36.967628,-3.460437,2023-07-04,2023-07-04T19:15:32Z,2023_07
AM717,36.966651,-3.461035,2023-07-04,2023-07-04T19:30:34Z,2023_07
AM717,36.967597,-3.46071,2023-07-04,2023-07-04T19:45:37Z,2023_07
AM717,36.967521,-3.460948,2023-07-04,2023-07-04T20:00:35Z,2023_07
AM717,36.967494,-3.461049,2023-07-04,2023-07-04T20:15:37Z,2023_07
AM717,36.96743,-3.460743,2023-07-04,2023-07-04T20:30:43Z,2023_07
AM717,36.967521,-3.460667,2023-07-04,2023-07-04T20:45:47Z,2023_07
